bot,user,timestamp,namespace,title,comment,length_old,length_new,revision_old,revision_new
True,Cewbot,1731530075,1,Talk:Dave Becky,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),201,192,1206216075,1257211409
True,AnomieBOT,1731530067,4,Wikipedia:WikiProject Deletion sorting/Japan/archive,Archiving closed XfDs from [[Wikipedia:WikiProject Deletion sorting/Japan]] ([[User:AnomieBOT/shutoff/DeletionSortingCleaner|errors?]]),615798,615936,1257111089,1257211387
False,Simeon,1731530086,15,Category talk:Malawian comedians,[[Wikipedia:WikiProject|WikiProject]] tagging,117,133,1206288073,1257211456
True,InceptionBot,1731530076,2,User:InceptionBot/NewPageSearch/Horror/log,most recent scoring,1417,1433,1257025851,1257211419
True,GreenC bot,1731530085,0,Annie (2014 film),Move 1 url. [[User:GreenC/WaybackMedic_2.5|Wayback Medic 2.5]] per [[WP:URLREQ#avclub.com/articles]],56095,56095,1257143240,1257211458
False,159.118.160.56,1731530081,0,Kidsongs,I Said Leave It Alone Right Now Please!,43997,222135,1257210498,1257211452
True,GreenC bot,1731530073,0,A Night of Neglect,Move 1 url. [[User:GreenC/WaybackMedic_2.5|Wayback Medic 2.5]] per [[WP:URLREQ#avclub.com/articles]],32530,32531,1246174624,1257211404
True,Cewbot,1731530078,1,Talk:Diego Becker,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),230,218,1206214595,1257211424
False,Pickersgill-Cunliffe,1731530085,0,"Frances Anne Spencer-Churchill, Duchess of Marlborough",corr name/style; more than the death of her husband,12567,12551,1257210592,1257211454
True,AnomieBOT,1731530077,4,Wikipedia:WikiProject Deletion sorting/Karnataka,[[Wikipedia:WikiProject Deletion sorting/Karnataka/archive|Archiving closed XfDs]] ([[User:AnomieBOT/shutoff/DeletionSortingCleaner|errors?]]): [[Wikipedia:Articles for deletion/Groww (3rd nomination)]],532,473,1257210684,1257211421
True,GreenC bot,1731530077,0,Anna Faris,Move 1 url. [[User:GreenC/WaybackMedic_2.5|Wayback Medic 2.5]] per [[WP:URLREQ#avclub.com/articles]],86798,86793,1257025234,1257211432
True,Cewbot,1731530087,1,Talk:Beatriz Becerra,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 6 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),401,390,1206213058,1257211460
True,GreenC bot,1731530075,0,Animal Man,Move 2 urls. [[User:GreenC/WaybackMedic_2.5|Wayback Medic 2.5]] per [[WP:URLREQ#avclub.com/articles]],42263,42244,1242976315,1257211420
True,Cewbot,1731530084,1,Talk:Ismat Beg,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),397,386,1206219620,1257211448
True,GreenC bot,1731530087,0,Annie Ilonzeh,Move 1 url. [[User:GreenC/WaybackMedic_2.5|Wayback Medic 2.5]] per [[WP:URLREQ#avclub.com/articles]],15173,15170,1254207170,1257211463
False,DuriSenyum,1731530074,0,Daim Zainuddin,grammar,20389,20396,1257210814,1257211407
False,Nisf,1731530085,0,Pole Position (TV series),/* Plot */ [[MOS:OL]],13940,13932,1240360132,1257211453
True,GreenC bot,1731530095,0,Anonymous (Tomahawk album),Move 2 urls. [[User:GreenC/WaybackMedic_2.5|Wayback Medic 2.5]] per [[WP:URLREQ#avclub.com/articles]],13374,13346,1235765910,1257211487
True,Cewbot,1731530102,1,Talk:Niko Beerenwinkel,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),234,223,1206218983,1257211510
False,50.93.252.5,1731530105,0,Kelly Morrison,added The Blake School to her education list,14452,14509,1257211112,1257211529
True,Cewbot,1731530096,1,Talk:Tom Becker (baseball),[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),248,237,1216406983,1257211486
True,GreenC bot,1731530100,0,Anthem Part Two,Move 1 url. [[User:GreenC/WaybackMedic_2.5|Wayback Medic 2.5]] per [[WP:URLREQ#avclub.com/articles]],14301,14300,1232393018,1257211503
True,Cewbot,1731530105,1,Talk:Chad Beebe,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),297,285,1211908899,1257211526
True,GreenC bot,1731530104,0,Any Other City,Move 1 url. [[User:GreenC/WaybackMedic_2.5|Wayback Medic 2.5]] per [[WP:URLREQ#avclub.com/articles]],8121,8117,1215601220,1257211523
True,Cewbot,1731530093,1,Talk:Jolyn Beer,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),220,208,1206218978,1257211475
True,GreenC bot,1731530089,0,Ann-Margret,Move 1 url. [[User:GreenC/WaybackMedic_2.5|Wayback Medic 2.5]] per [[WP:URLREQ#avclub.com/articles]],72146,72147,1250735750,1257211469
True,Citation bot,1731530094,0,Vacuum bed,Added date. | [[:en:WP:UCB|Use this bot]]. [[:en:WP:DBUG|Report bugs]]. | Suggested by Whoop whoop pull up | [[Category:Physical restraint]] | #UCB_Category 62/64,2371,2389,1212642144,1257211482
True,AnomieBOT,1731530102,4,Wikipedia:WikiProject Deletion sorting/Law,[[Wikipedia:WikiProject Deletion sorting/Law/archive|Archiving closed XfDs]] ([[User:AnomieBOT/shutoff/DeletionSortingCleaner|errors?]]): [[Wikipedia:Articles for deletion/Kif Augustine-Adams]],895,839,1257134030,1257211516
True,GreenC bot,1731530097,0,Another One Rides the Bus (EP),Move 2 urls. [[User:GreenC/WaybackMedic_2.5|Wayback Medic 2.5]] per [[WP:URLREQ#avclub.com/articles]],11240,11221,1189707560,1257211492
True,Cewbot,1731530099,1,Talk:Scott Becker,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),223,212,1206214607,1257211496
True,GreenC bot,1731530099,0,Another Toothpick,Move 1 url. [[User:GreenC/WaybackMedic_2.5|Wayback Medic 2.5]] per [[WP:URLREQ#avclub.com/articles]],10888,10897,1233385347,1257211498
False,Red Director,1731530092,0,Dennis Pitta,/* 2011 */ ref,31862,32117,1257210854,1257211471
True,Lowercase sigmabot III,1731530104,3,User talk:Bsoyka,Archiving 1 discussion(s) to [[User talk:Bsoyka/Archive 7]]) (bot,12360,11456,1257203355,1257211520
True,GreenC bot,1731530094,0,Anomaly XB-6783746,Move 1 url. [[User:GreenC/WaybackMedic_2.5|Wayback Medic 2.5]] per [[WP:URLREQ#avclub.com/articles]],7984,7988,1217375554,1257211477
True,Citation bot,1731530093,0,New Zealand cuisine,Altered journal. | [[:en:WP:UCB|Use this bot]]. [[:en:WP:DBUG|Report bugs]]. | Suggested by Abductive | [[Category:Articles with failed verification from October 2024]] | #UCB_Category 66/306,47184,47184,1252939336,1257211480
False,Simeon,1731530103,15,Category talk:Pakistani comedians,[[Wikipedia:WikiProject|WikiProject]] tagging,55,123,1234646514,1257211517
True,Lowercase sigmabot III,1731530101,3,User talk:Bsoyka/Archive 7,Archiving 1 discussion(s) from [[User talk:Bsoyka]]) (bot,97050,97954,1256835619,1257211512
True,GreenC bot,1731530092,0,Ann Perkins,Move 5 urls. [[User:GreenC/WaybackMedic_2.5|Wayback Medic 2.5]] per [[WP:URLREQ#avclub.com/articles]],32962,33042,1251543841,1257211474
True,GreenC bot,1731530102,0,Antoine Fuqua,Move 1 url. [[User:GreenC/WaybackMedic_2.5|Wayback Medic 2.5]] per [[WP:URLREQ#avclub.com/articles]],24360,24359,1248256754,1257211515
False,Redacted II,1731530111,0,Starship flight test 7,"This is incorrect. While Flight Test 7 is the more often used name, IFT is used. A lot.",3594,3642,1257157283,1257211547
True,GreenC bot,1731530106,0,Apache Woman (1955 film),Move 1 url. [[User:GreenC/WaybackMedic_2.5|Wayback Medic 2.5]] per [[WP:URLREQ#avclub.com/articles]],11673,11672,1236308832,1257211532
True,GreenC bot,1731530107,0,A Piece of Strange,Move 2 urls. [[User:GreenC/WaybackMedic_2.5|Wayback Medic 2.5]] per [[WP:URLREQ#avclub.com/articles]],10176,10181,1235771769,1257211539
False,The Mountain of Eden,1731530108,4,Wikipedia:Redirects for discussion/Log/2024 November 8,/* Jewish pogrom in Amsterdam */ Reply,144275,144629,1256972450,1257211544
True,GreenC bot,1731530116,0,Applied Anthropology and Culinary Arts,Move 1 url. [[User:GreenC/WaybackMedic_2.5|Wayback Medic 2.5]] per [[WP:URLREQ#avclub.com/articles]],7539,7545,1245100338,1257211568
True,GreenC bot,1731530109,0,A Piñata Named Desire,Move 1 url. [[User:GreenC/WaybackMedic_2.5|Wayback Medic 2.5]] per [[WP:URLREQ#avclub.com/articles]],13188,13185,1249275843,1257211546
True,Cewbot,1731530111,1,Talk:Bridget Becker,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),263,252,1205643205,1257211548
True,Cewbot,1731530108,1,Talk:Nils Bech,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),277,265,1206213076,1257211540
True,Cewbot,1731530117,1,Talk:Azouz Bechir,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),253,242,1206213086,1257211571
False,Iarehautjobb,1731530108,0,All in the Family (Dexter),I fixed some minor grammar issues.,11254,11244,1244489309,1257211541
True,GreenC bot,1731530110,0,Apocrypha (The X-Files),Move 2 urls. [[User:GreenC/WaybackMedic_2.5|Wayback Medic 2.5]] per [[WP:URLREQ#avclub.com/articles]],15045,15026,1249941324,1257211549
True,GreenC bot,1731530112,0,Apokalypsis (album),Move 1 url. [[User:GreenC/WaybackMedic_2.5|Wayback Medic 2.5]] per [[WP:URLREQ#avclub.com/articles]],8172,8168,1222647892,1257211554
True,Cewbot,1731530114,1,Talk:Jennifer Beck (writer),[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),547,536,1206213842,1257211559
True,GreenC bot,1731530114,0,Apollo 18 (film),Move 1 url. [[User:GreenC/WaybackMedic_2.5|Wayback Medic 2.5]] per [[WP:URLREQ#avclub.com/articles]],22449,22453,1256788064,1257211562
False,Simeon,1731530116,15,Category talk:Norwegian comedians,[[Wikipedia:WikiProject|WikiProject]] tagging,105,121,1205916315,1257211567
False,Intrisit,1731530115,0,Danny Cox,"Added ""Danny Cox (radio presenter)"" to this page following its article page move from draftspace.",726,798,1215721289,1257211563
True,GreenC bot,1731530121,0,Arata Iura,Move 1 url. [[User:GreenC/WaybackMedic_2.5|Wayback Medic 2.5]] per [[WP:URLREQ#avclub.com/articles]],12934,12930,1246222332,1257211591
True,GreenC bot,1731530119,0,Aqua Teen Hunger Force season 4,Move 1 url. [[User:GreenC/WaybackMedic_2.5|Wayback Medic 2.5]] per [[WP:URLREQ#avclub.com/articles]],27544,27540,1253542221,1257211585
True,GreenC bot,1731530117,0,April Ludgate,Move 1 url. [[User:GreenC/WaybackMedic_2.5|Wayback Medic 2.5]] per [[WP:URLREQ#avclub.com/articles]],28540,28557,1255005221,1257211578
True,Cewbot,1731530123,1,Talk:Janal Bechthold,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),250,239,1206213088,1257211597
True,Cewbot,1731530120,1,Talk:Badawi El-Bedewi,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),252,241,1206216101,1257211583
False,Gemini.skywalker,1731530122,0,House of Assembly of Barbados,/* Previous elections */,10607,10621,1257211428,1257211594
True,GreenC bot,1731530123,0,Arcadia (The X-Files),Move 2 urls. [[User:GreenC/WaybackMedic_2.5|Wayback Medic 2.5]] per [[WP:URLREQ#avclub.com/articles]],17259,17270,1238280967,1257211601
True,AnomieBOT,1731530129,4,Wikipedia:WikiProject Deletion sorting/Madhya Pradesh,[[Wikipedia:WikiProject Deletion sorting/Madhya Pradesh/archive|Archiving closed XfDs]] ([[User:AnomieBOT/shutoff/DeletionSortingCleaner|errors?]]): [[Wikipedia:Articles for deletion/Rahul Malodia]],470,420,1256359399,1257211620
True,GreenC bot,1731530131,0,Archers of Loaf,Move 2 urls. [[User:GreenC/WaybackMedic_2.5|Wayback Medic 2.5]] per [[WP:URLREQ#avclub.com/articles]],24130,24094,1237759409,1257211625
True,AnomieBOT,1731530116,4,Wikipedia:WikiProject Deletion sorting/Law/archive,Archiving closed XfDs from [[Wikipedia:WikiProject Deletion sorting/Law]] ([[User:AnomieBOT/shutoff/DeletionSortingCleaner|errors?]]),652145,652293,1256714286,1257211576
True,Cewbot,1731530129,1,Talk:Jakub Bednarczyk,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),474,462,1206216818,1257211615
False,Kirill.alx,1731530124,0,Labour Party (Mauritius),/* Parliament results */ Updated table.,12253,12115,1257128215,1257211603
True,GreenC bot,1731530125,0,Archer (2009 TV series),Move 1 url. [[User:GreenC/WaybackMedic_2.5|Wayback Medic 2.5]] per [[WP:URLREQ#avclub.com/articles]],118594,118589,1256847810,1257211612
False,Simeon,1731530128,15,Category talk:Nigerian comedians,[[Wikipedia:WikiProject|WikiProject]] tagging,86,128,1192109834,1257211614
True,Cewbot,1731530132,1,Talk:Lucrezia Beccari,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),251,239,1222261416,1257211628
True,GreenC bot,1731530129,0,Archer season 3,Move 1 url. [[User:GreenC/WaybackMedic_2.5|Wayback Medic 2.5]] per [[WP:URLREQ#avclub.com/articles]],19837,19836,1223193454,1257211619
False,Arment111,1731530125,2,User:Arment111,,0,641,1257085631,1257211606
True,Cewbot,1731530126,1,Talk:Sebastian Becker,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),263,251,1206214612,1257211609
True,GreenC bot,1731530149,0,Armchair Apocrypha,Move 1 url. [[User:GreenC/WaybackMedic_2.5|Wayback Medic 2.5]] per [[WP:URLREQ#avclub.com/articles]],9473,9468,1226183243,1257211695
True,GreenC bot,1731530142,0,Ariel (Once Upon a Time),Move 1 url. [[User:GreenC/WaybackMedic_2.5|Wayback Medic 2.5]] per [[WP:URLREQ#avclub.com/articles]],18974,18986,1253857341,1257211674
True,InceptionBot,1731530131,2,User:AlexNewArtBot/HorticultureSearchResult,"most recent results, added 40, removed 29, total 465",166477,168363,1257025983,1257211636
True,InceptionBot,1731530143,2,User:InceptionBot/NewPageSearch/Hospitals/log,most recent scoring,3431,6072,1257026015,1257211677
True,Cewbot,1731530144,1,Talk:Ahmed Bedoui,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),218,206,1206217582,1257211678
True,DYKHousekeepingBot,1731530149,4,Wikipedia:Did you know/DYK hook count,Bot updating DYK nominated hook stats,13255,13255,1257206687,1257211694
True,GreenC bot,1731530137,0,Arena (Star Trek: The Original Series),Move 1 url. [[User:GreenC/WaybackMedic_2.5|Wayback Medic 2.5]] per [[WP:URLREQ#avclub.com/articles]],17359,17365,1255761120,1257211655
True,InceptionBot,1731530141,2,User:AlexNewArtBot/HospitalsSearchResult,"most recent results, added 30, removed 30, total 301",122302,122435,1257026014,1257211675
True,GreenC bot,1731530150,0,Armor On,Move 1 url. [[User:GreenC/WaybackMedic_2.5|Wayback Medic 2.5]] per [[WP:URLREQ#avclub.com/articles]],10184,10182,1177129668,1257211705
True,GreenC bot,1731530154,0,Army of Shadows,Move 1 url. [[User:GreenC/WaybackMedic_2.5|Wayback Medic 2.5]] per [[WP:URLREQ#avclub.com/articles]],17296,17292,1252709040,1257211716
True,Cewbot,1731530135,1,Talk:Salah Jassim Beden,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),256,245,1206216104,1257211643
True,AnomieBOT,1731530140,4,Wikipedia:WikiProject Deletion sorting/Madhya Pradesh/archive,Archiving closed XfDs from [[Wikipedia:WikiProject Deletion sorting/Madhya Pradesh]] ([[User:AnomieBOT/shutoff/DeletionSortingCleaner|errors?]]),12046,12189,1256177334,1257211662
True,AnomieBOT,1731530149,4,Wikipedia:WikiProject Deletion sorting/Massachusetts,[[Wikipedia:WikiProject Deletion sorting/Massachusetts/archive|Archiving closed XfDs]] ([[User:AnomieBOT/shutoff/DeletionSortingCleaner|errors?]]): [[Wikipedia:Articles for deletion/Kif Augustine-Adams]],674,618,1257205762,1257211700
True,Cewbot,1731530153,1,Talk:Brian Bedford (gridiron football),[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),292,281,1206216821,1257211713
False,Gougeosman,1731530136,0,Azamara,,7152,7201,1250729003,1257211647
True,Cewbot,1731530147,1,Talk:Emma Beckett (footballer),[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 5 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),636,624,1206214619,1257211686
True,Cewbot,1731530150,1,Talk:Teuntje Beekhuis,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),271,260,1206218241,1257211701
True,GreenC bot,1731530152,0,Army of Me (Christina Aguilera song),Move 1 url. [[User:GreenC/WaybackMedic_2.5|Wayback Medic 2.5]] per [[WP:URLREQ#avclub.com/articles]],25074,25070,1251507764,1257211710
True,InceptionBot,1731530134,2,User:InceptionBot/NewPageSearch/Horticulture/log,most recent scoring,7372,11531,1257025984,1257211641
True,Cewbot,1731530138,1,Talk:Yolanda Becerra,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 6 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),305,294,1206213098,1257211654
False,182.182.93.156,1731530138,0,Noor-e-Zindagi,Added link,5423,5614,1257211355,1257211653
True,Qwerfjkl (bot),1731530139,118,Draft:Vanessa Sharman,[[WP:BOT|Bot]]: Adding AfC template ([[Wikipedia:Bots/Requests for approval/Qwerfjkl (bot) 15|Task 15]]),3885,3911,1257211319,1257211660
True,Cewbot,1731530141,1,Talk:Lucila Becerra,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),230,218,1206213100,1257211665
True,GreenC bot,1731530139,0,Argus (30 Rock),Move 1 url. [[User:GreenC/WaybackMedic_2.5|Wayback Medic 2.5]] per [[WP:URLREQ#avclub.com/articles]],22423,22427,1216880825,1257211664
True,GreenC bot,1731530147,0,A River Runs Through Bob,Move 1 url. [[User:GreenC/WaybackMedic_2.5|Wayback Medic 2.5]] per [[WP:URLREQ#avclub.com/articles]],6222,6232,1217367944,1257211688
True,GreenC bot,1731530144,0,Ariel (The Little Mermaid),Move 2 urls. [[User:GreenC/WaybackMedic_2.5|Wayback Medic 2.5]] per [[WP:URLREQ#avclub.com/articles]],92274,92267,1257155044,1257211684
